251,1.0207
252,1.1752
253,1.128
254,1.1753
255,1.0639
256,1.075
257,1.0241
258,1.0393
259,1.0687
260,1.0208
261,1.1269
262,1.0915
263,4.0509
264,1.816
265,1.7822
266,1.653
267,1.8061
268,1.7862
269,1.7434
270,1.6033
271,1.578
272,1.7933
273,1.7786
274,2.0037
275,1.8161
276,1.5924
277,1.6347
278,1.6663
279,1.7335
280,1.7861
281,1.812
282,1.7377
283,1.727
284,1.6615
285,1.3909
286,1.1648
287,1.0268
288,1.1478
289,1.0679
290,1.0184
291,1.0678
292,1.0158
293,1.1465
294,1.1061
295,1.0321
296,1.0451
297,1.0632
298,1.0544
299,1.0629
300,1.0075
301,1.0615
302,1.0833
303,1.0325
304,1.0442
305,1.0758
306,1.0253
307,1.2001
308,1.0826
309,1.0911
310,1.0625
311,1.0021
312,1.0498
313,1.1758
314,1.0245
315,1.1678
316,2.9932
317,1.0356
318,1.0758
319,1.0575
320,1.3383
321,1.206
322,1.0412
323,1.0475
324,1.1283
325,1.0176
326,1.1404
327,1.0908
328,1.0422
329,1.0788
330,1.0197
331,1.0712
332,1.2474
333,1.3334
334,1.0463
335,1.0725
336,1.0222
337,1.0914
338,1.0554
339,1.0453
340,1.0787
341,1.1081
342,1.0824
343,1.1789
344,1.0334
345,1.1245
346,1.2126
347,1.033
348,1.2965
349,1.4912
350,1.1279
351,1.1689
352,1.0935
353,1.0793
354,1.1385
355,1.1224
356,1.0794
357,1.0992
358,1.0788
359,1.5387
360,2.0297
361,1.7675
362,1.7961
363,1.7911
364,2.1539
365,1.8221
366,1.1112
367,1.151
368,3.0983
369,1.0704
370,1.1864
371,1.2349
372,1.0812
373,1.0951
374,1.0416
375,1.12
376,1.1725
377,1.4122
378,1.1343
379,1.5673
380,1.3755
381,1.2358
382,1.1648
383,2.1224
384,1.7974
385,1.7341
386,1.8385
387,1.7389
388,1.7363
389,1.7944
390,1.7009
391,1.7484
392,1.8065
393,1.7311
394,1.7514
395,1.7969
396,1.5634
397,1.1835
398,1.0977
399,1.0851
400,1.134
401,1.032
402,1.056
403,1.1108
404,1.025
405,1.0558
406,1.0529
407,1.0456
408,1.1033
409,1.0837
410,1.1311
411,1.1589
412,1.0353
413,1.082
414,1.1315
415,1.0461
416,1.1166
417,1.0782
418,1.4886
419,1.0987
420,2.7744
421,1.1681
422,1.1519
423,1.1683
424,1.1104
425,1.1335
426,1.0336
427,1.0822
428,1.0164
429,1.1024
430,1.1476
431,1.0394
432,1.0527
433,1.0798
434,1.0685
435,1.1756
436,1.0385
437,1.0442
438,1.1939
439,1.0835
440,1.0582
441,1.0954
442,1.0263
443,1.0831
444,1.0817
445,1.0454
446,1.084
447,1.0189
448,1.0539
449,1.093
450,1.0261
451,1.0623
452,1.4396
453,1.2377
454,1.148
455,1.1223
456,1.0614
457,1.1158
458,1.0536
459,1.1067
460,1.1005
461,1.058
462,1.0924
463,1.1548
464,1.0961
465,1.1979
466,1.0176
467,1.0906
468,1.2584
469,1.1124
470,1.0653
471,1.1023
472,1.0435
473,3.859
474,1.6995
475,1.6951
476,1.9884
477,1.81
478,1.8353
479,1.7793
480,1.5779
481,1.6027
482,1.6899
483,1.8423
484,2.0042
485,1.9668
486,1.6479
487,1.7426
488,1.6822
489,1.8264
490,1.8004
491,1.0386
492,1.1741
493,1.0801
494,1.0321
495,1.2566
496,1.0407
497,1.0478
498,1.0949
499,1.3149
500,1.056
501,1.0798
502,1.0267
503,1.0683
504,1.0121
505,1.0596
506,1.078
507,1.0419
508,1.0507
509,1.4559
510,1.3674
511,2.1041
512,1.3676
513,1.2329
514,1.347
515,1.1223
516,2.2135
517,1.2016
518,1.1236
519,1.3878
520,1.1991
521,1.0723
522,1.4665
523,1.177
524,2.0478
525,1.2004
526,1.1484
527,1.1147
528,1.1064
529,1.0403
530,1.0648
531,1.0915
532,1.1198
533,1.093
534,1.017
535,1.0441
536,3.1534
537,1.0907
538,1.1241
539,1.0773
540,1.0192
541,1.0602
542,1.1321
543,1.0805
544,1.0969
545,1.2444
546,1.0931
547,1.1124
548,1.0799
549,1.0547
550,1.0903
551,1.0875
552,1.1504
553,1.0297
554,1.0474
555,1.0748
556,1.041
557,1.0502
558,1.0923
559,1.2001
560,1.0983
561,1.1762
562,1.1015
563,1.1059
564,1.0674
565,1.1691
566,1.194
567,1.0399
568,1.0496
569,1.0923
570,1.066
571,1.0604
572,1.1533
573,1.0835
574,1.1962
575,1.0798
576,1.0507
577,1.078
578,1.0463
579,1.0484
580,1.0731
581,1.0845
582,1.0751
583,1.0121
584,1.0519
585,1.1151
586,1.1614
587,1.1227
588,1.1162
589,1.0851
590,1.1056
591,1.4836
592,1.1656
593,1.1388
594,1.0618
595,1.2655
596,1.14
597,1.0681
598,1.0638
599,3.3533
600,1.0587
